IND;;1657;2003;;PMSP;ENCAMINHA SUGESTÃO DE UTILIZAÇÃO DE LOGRADOURO PÚBLICO DO ENTORNO DAS ECOLAS MUNICIPAIS NA PROPORÇÃO;;;;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1658;2003;;PMSP;PAVIMENTAÇÃO;RUA DURVAL GUERRA DE AZEVEDO;;PQ SANTO ANTONIO;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
IND;;1659;2003;;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;PAVIMENTAÇÃO;RUA AYRTON SENNA;;CANGAIBA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1660;2003;;SECRETARIA MUNICIPAL DE INFRA-ESTRUTURA;CANALIZAÇÃO DO CÓRREGO;RUA DAMÁSIO PINTO;;VILA BRASIL;JOSE OLIMPIO SILVEIRA MORAES;PARTIDO PROGRESSISTA
IND;;1661;2003;;PMSP;LIMPEZA DE VIA PÚBLICA.;RUA DOMINGOS GIORGETTI;;VILA DAS MERCÊS;ANTONIO LAURO CAMPANHA;PARTIDO SOCIALISTA BRASILEIRO
IND;;1662;2003;;PMSP;INSTALAÇÃO DE LÂMPADAS EM VIA PÚBLICA;RUA ALEXANDRE DIAS;;CIDADE A E CARVALHO;ANTONIO LAURO CAMPANHA;PARTIDO SOCIALISTA BRASILEIRO
IND;;1663;2003;;PMSP;FECHAMENTO DE VIA PÚBLICA.;RUA DOMINGOS GIORGETTI ESQ C/RUA BATUIRA;;VILA DAS MERCÊS;ANTONIO LAURO CAMPANHA;PARTIDO SOCIALISTA BRASILEIRO
IND;;1664;2003;;PMSP;INSTALAÇÃO DE PALCO PARA REALIZAÇÃO DE EVENTO BENEFICENTE.;RUA DOMINGOS GIORGETTI;;VILA DAS MERCES;ANTONIO LAURO CAMPANHA;PARTIDO SOCIALISTA BRASILEIRO
IND;;1665;2003;;PMSP;PAVIMENTAÇÃO;RUA SOARES DE BULHÕES;;JD NÉLIA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1666;2003;;PMSP;PROVIDENCIAR O ALARGAMENTO DA RUA.;RUA DOMINGOS VEGA, 756;;VILA SÃO BATISTA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1667;2003;;PMSP;PINTURA DE FAIXA DE PEDESTRE;CRUZAMENTO DA RUA GALATEA E RUA CHICO PONTES;;VILA GUILHERME;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1668;2003;;PMSP;PINTURA DE FAIXA DE PEDESTRE.;RUA MARIA CANDIDA;;VILA GUILHERME;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1669;2003;;SUBPREFEITURA DE M'BOI MIRIM;CANALIZAÇÃO DE CÓRREGO;ENTRE A RUA RADIALISTA NASSIN FILHO;;JD CAPELINHA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1670;2003;;SUBPREFEITO DE ITAQUERA;PAVIMENTAÇÃO;RUA FELIZ CAPELA;;CONJ JOSÉ BONIFÁCIO;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1671;2003;;COORD DO PROGRAMA DO SILÊNCIO URBANO;EXCESSO DE RUÍDO EM IMÓVEL RESIDENCIAL.;RUA MRINS PERES, 159;;BOSQUE DA SAÚDE;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1672;2003;;SUBPREFEITO DO IPIRANGA;EXCESSO DE RUÍDO EM IMÓVEL RESIDENCIAL.;RUA MARINS PERES, 159;;BOSQUE DA SAÚDE;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1673;2003;;ELETROPAULO;TROCA DE UM POSTE.;RUA SÃO SEBASTIÃO, 196;;JD ORLY;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1674;2003;;SUBPREFEITURA DE SANTO AMARO;OPERAÇÃO TAPA-BURACO;RUA DARWIN;;JD SANTO AMARO;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1675;2003;;SUBPREFEITURA DO DISTRITO DE CAMPO LIMPO;OPERAÇÃO TAPA-BURACO;ESTRADA DE ITAPECERICA;;CAPÃO REDONDO;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1676;2003;;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;OPERAÇÃO TAPA-BURACO;SEN AMARAL FURLAN;;PARADA XV;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1677;2003;;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;OPERAÇÃO TAPA-BURACO;RUA JIPARANA;;PARADA XV;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1678;2003;;SECRETARIA MUNCIPAL DE SAÚDE;MELHORAR AS CONDIÇÕES DO COMPOSTO MÉDICO QUE ESTÃODEPLORÁVEIS.;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1679;2003;;SECRETARIA MUNCIPAL DE SAÚDE;MELHORAR AS CONDIÇÕES FÍSICAS E DE HIGIENE DO BA-NHEIRO DOS MÉDICOS.;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1680;2003;;SECRETARIA MUNICIPAL DE SAÚDE;MELHORAR AS CONDIÇÕES DE SEGURANÇA DOS MÉDICOS.;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1681;2003;;SECRETARIA MUNICIPAL DE SAÚDE;RESOLVER A DEGRADANTE SITUAÇÃO DA OBSERVAÇÃO DOPRONTO SOCORRO.;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1682;2003;;SECRETARIA MUNICIPAL DE SAÚDE;AQUISIÇÃO DE BIOMBOS PARA DAR PRIVACIDADE À MANIPULAÇÃO DOS PACIENTES QUE, COMO TESTEMUNHA PESSOAL;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1683;2003;;SECRETARIA MUNICIPAL DE SAÚDE;REPOR OS MÉDICOS CLINICOS DE PLANTÃO.;HOSPITAL ARTHUR RIBEIRO DE SABOYA;;JABAQUARA;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1684;2003;;PMSP;PODA DE ÁRVORE;CRUZAMENTO DA ALAMEDA AFONSO SCHIMIDT X ALUISIO DE AZEVEDO;;SANTA TEREZINHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1685;2003;;PMSP;REMOÇÃO DE ÁRVORE;RUA CARLOS ESCOBAR, 97;;SANTANA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1686;2003;;PMSP;INSTALAÇÃO DE SEMÁFORO.;RUA RELÍQUIA;;PARQUE SOUZA ARANHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1687;2003;;PMSP;PODA DE ÁRVORE;RUA SANTA EUDÓXIA, 1230;;PARQUE PERUCHE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1688;2003;;PMSP;COLOCAÇÃO DE TRES LAMPADAS.;RUA SANTA DONATA;;SITIO DO MANDAQUI;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1689;2003;;PMSP;INSTALAÇÃO DE SEMÁFORO;RUAS LUCILA E AV BARUEL;;CASA VERDE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1690;2003;;PMSP;INSTALAÇÃO DE SEMÁFORO;AV PROF CELESTINO BOURROUL;;LIMÃO;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1691;2003;;PMSP;TRES LUMINÁRIAS.;VIELA PRÓXIMA A RUA SANTA DONATA, 119;;SITIO DO MANDAQUI;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1692;2003;;PMSP;PINTURA DAS FAIXAS DE SINALIZAÇÃO.;ALAMEDA AFONSO SCHIMIDT;;SANTA TEREZINHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1693;2003;;PMSP;CAPINAÇÃO DE CALÇADA.;RUA SANTA EUDÓXIA, 520;;PQ PERUCHE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1694;2003;;PMSP;REMOÇÃO DE ENTULHO NO CANTEIRO;AV BRAZ LEME;;SANTANA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1695;2003;;PMSP;IMPLANTAÇÃO DE DIVISORES OU MURETAS.;PONTE DA CASA VERDE;;CASA VERDE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1696;2003;;PMSP;INSTALAÇÃO DE SEMÁFORO;RUA JOÃO NAPOLIS ALVIM;;PARQUE SOUZA ARANHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1697;2003;;PMSP;OPERAÇÃO CATA BAGULHO.;RUAS IAPÓ, ZAMZIBAR, BERNARDINO FANGANIELLO E ADJACÊNCIAS.;;CASA VERDE BAIXA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1698;2003;;PMSP;VISTORIA DE TERRENO;RUA COPACABANA;;SANTA TEREZINHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1699;2003;;PMSP;FISCALIZAÇÃO DE COMBATE A DENGUE.;RUA IAPÓ, ZANZIBAR, BERNARDINO FANGANIELLO E ADJA-CÊNCIAS.;;CASA VERDE ALTA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1700;2003;;PMSP;OPERAÇÃO TAPA BURACOS.;RUA ARMANDO COELHO SILVA;;PARQUE PERUCHE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1701;2003;;PMSP;RETIRADA DE TACHÕES.;AV CASA VERDE;;CASA VERDE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1702;2003;;PMSP;IMPLANTAÇÃO - REDUTOR DE VELOCIDADE.;CRUZAMENTO DAS RUAS BERNARDINO FANGANIELLO X RUAATILIO PIFFER.;;CASA VERDE;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1703;2003;;PMSP;PLANTIO DE GRAMA E MANUTENÇÃO.;PÇA ENTRE AS RUAS CANTARRICOS X R ASTÚRIAS;;JARDIM IBÉRIA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1704;2003;;PMSP;LIMPEZA DE TERRENO;RUA COPACABANA;;SANTA TEREZINHA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1705;2003;;PMSP;PODA DE ÁRVORE;RUA ALFREDO PUJOL;;SANTANA;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1706;2003;;PMSP;SOLICITA SEJA ENVIADO A CÂMARA UM DECRETO ALTERANDO A DENOMINAÇÃO DA PONTE DO LIMÃO PARA PONTE ADHEM;;;;RUBENS WAGNER CALVO;PARTIDO DEMOCRATICO TRABALHISTA
IND;;1707;2003;;PMSP;DISPOE SOBRE A ELABORAÇÃO DE LEGISLAÇÃO OFERECENDO INCENTIVOS FISCAIS MUNICIPAIS ÀS EMPRESAS SEDIAD;;;;ELISEU GABRIEL DE PIERI;PARTIDO SOCIALISTA BRASILEIRO
IND;;1708;2003;;PMSP;TROCA DE LUMINÁRIA.;RUA BRAZELISA ALVES DA CARVALHO;;CASA VERDE BAIXA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1709;2003;;PMSP;IMPLANTAÇÃO DE LUMINÁRIA;RUA JABIBERI;;VILA GUEDES;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1710;2003;;PMSP;IMPLANTAÇÃO DE UM POSTE COM LUMINÁRIA.;RUA FIRMINÓPOLIS;;JARDIM VISTA ALEGRE;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1711;2003;;PMSP;TROCA DE BRAÇO POR MAIS LONGO E DA LUMINÁRIA PORMAIS POTENTE.;RUA JUICIÃ;;IMIRIM;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1712;2003;;PMSP;REVISÃO E TROCA DE LUMINÁRIAS.;RUA IAPÓ;;CASA VERDE BAIXA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1713;2003;;PMSP;REVISÃO E TROCA DE LUMINÁRIAS.;RUA CACHIMÃ;;JARDIM CORISCO;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1714;2003;;PMSP;REVISÃO E TROCA DAS LUMINÁRIAS.;RUA AURORA DO NORTE;;JARDIM LIDER;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
IND;;1715;2003;;SPTRANS;SOLICITA SOLUCIONAR IRREGULARIDADES (REJEIÇÃO DE PASSAGEIROS IDOSOS HIPERLOTADAS, ETC) REF A LINHA D;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1716;2003;;SABESP;SOLICITA VISTORIA E PROVIDÊNCIAS EM POSSÍVEL VAZAMENTO DE ÁGUA QUE ESCORRE ENTRE DIVERSAS CASAS E VI;ENTRE A RUA JUPARÁ E RUA IRARÁ;;CIDADE A E CARVALHO;CARLOS ALBERTO PLETZ NEDER;PARTIDO DOS TRABALHADORES
IND;;1717;2003;;PMSP;VIABILIZAR RECAPEAMENTO DA RUA.;RUA CONSTELAÇÃO DAS SERPENTES;;JD CASA GRANDE;CARLOS ALBERTO GIANNAZI;PARTIDO DOS TRABALHADORES
IND;;1718;2003;;PMSP;ASFALTO E CASCALHO.;ALAMEDA JOÃO DOMINGOS, QUADRA A, LOTE 26.;;RECANTO CAMPO BELO;CARLOS ALBERTO GIANNAZI;PARTIDO DOS TRABALHADORES
IND;;1719;2003;;SECRETARIA MUNICIPAL DE EDUCAÇÃO;INDICA A NECESSIDADE DE DAR OPORTUNIDADE AOS EDUCADORES READAPTADOS DE TODAS AS UNIDADES EDUCACIONAI;;;;CARLOS ALBERTO GIANNAZI;PARTIDO DOS TRABALHADORES
IND;;1720;2003;;PMSP;PODA DE ÁRVORE;RUA SÃO BENEDITO;;SANTO AMARO;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1721;2003;;SUBPREFEITURA DO IPIRANGA;REMOÇÃO DE ÁRVORES TIPO EUCALIPTOS E OUTRAS.;PÇA PIERRE CURIE, 286;;SAÚDE;DALTON SILVANO DO AMARAL;DEMOCRATAS
IND;;1722;2003;;ILUME;ILUMINAÇÃO PÚBLICA;RUA PROF FÁBIO FANNUCHI;;JD SÃO PAULO;DALTON SILVANO DO AMARAL;DEMOCRATAS
IND;;1723;2003;;CET;INSTALAÇÃO DE LOMBADA ELETRÔNICA.;RUA DOM VILLARES;;VILA BRASILINA;DALTON SILVANO DO AMARAL;DEMOCRATAS
IND;;1724;2003;;SABESP;DESENTUPIR ESGOTO;RUA CLARA NUNES;;JD ELISA MARIA;DALTON SILVANO DO AMARAL;DEMOCRATAS
IND;;1725;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA A AQUISIÇÃO DE UM APARELHO DE TOMOGRAFIACOMPUTADORIZADA PARA O HOSPITAL MUNICIPAL DR JOSÉ;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1726;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA A AQUISIÇÃO DE UM MAMÓGRAFO PARA O HOSPITAL MUNICIPAL DR JOSÉ SOARES DE HUNGRIA.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1727;2003;;PMSO;REMOÇÃO DE ÁRVORES;PÇA PIERRE CURIE,286;;SAÚDE;DALTON SILVANO DO AMARAL;DEMOCRATAS
IND;;1728;2003;;SECRETARIA MUNICIPAL DE SAÚDE;SOLICITA PROVDÊNCIAS NO SENTIDO DE VIABILIZAR A CONSTRUÇÃO DE UM NOVO NECROTÉRIO E LOCALIZADO EM OUT;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1729;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR A PINTURA DAS PAREDES INTERNAS E EXTERNAS DO HOSPITAL;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1730;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR A REFORMA TOTAL DO AMBULATÓRIO DE ESPECIALIDADES;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1731;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR AREFORMA DAS RECEPÇÕES DO SETOR DE INFORMAÇÕES DE P;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1732;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO NO SENTIDO DE VIABILIZAR, NO MENOR PRAZO POSSÍVEL, A CONTRATAÇÃO DE;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1733;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR A COLAGEM DOS PISOS SOLTOS E A REPOSIÇÃO DOS PISOS;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1734;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR AREPOSIÇÃO URGENTE DOS CABOS DOS PÁRA-RAIOS DO AMB;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1735;2003;;SECRETARIA MUN DA SAÚDE;SOLICITA PROVIDÊNCIAS NO SENTIDO DE VIABILIZAR A REVISÃO E A MANUTENÇÃO DA REDE ELÉTRICA DO AMBULATÓ;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1736;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITAS PROVIDÊNCIAS NO SENTIDO DE CONTRATAR EQUIPE DE SEGURANÇAS PARA O PERÍODO NOTURNO E AOS SÁ;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1737;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA AQUISIÇÃO DE ALARMES EXTERNOS NO AMBULATÓRIO DE ESPECIALIDADES CÉSAR ANTUNES DA ROCHA.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1738;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA PROVIDENCIAR A REPOSIÇÃO IMEDIATA DOS MEDICAMENTOS FALTANTES NA FARMÁCIA DO AMBULATÓRIO DE;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1739;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA A CONTRATAÇÃO DE MÉDICOS ESPECIALISTAS PARA OS TRES PERÍODOS POSSUAM ESPECIALIDADES QUE, SE;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1740;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA A REATIVAÇÃO DAS CIRURGIAS ELETIVAS E OFTALMOLÓGICAS NO HOSPITAL DE REFERÊNCIA PEDREIRA;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1741;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA ENTENDIMENTOS PARA A REATIVAÇÃO DA CONFECÇÃO DOS LAUDOS ELETROCARDIOGRÁFICOS DO HOSPITAL DE;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1742;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA A IMPERMEABILIZAÇÃO DA COBERTURA OU COLOCAÇÃO DE TELHADO NO PRONTO SOCORRO MUNICIPAL DR JOS;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1743;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA QUE PROVIDENCIE A TROCA DE TODO O PISO DO PRONTO SOCORRO MUNICIPAL DR JOSÉ SYLVIO DE CAMARG;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1744;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA QUE PROVIDENCIE A PINTURA DE TODO O PRONTO SOCORRO MUNICIPAL DR JOSÉ SYLVIO DE CAMARGO.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1745;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA VIABILIZAR A REVISÃO E MANUTENÇÃO DA REDE HIDRÁULICA DO PRONTO SOCORRO MUNICIPAL DR JOSÉ SY;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1746;2003;;SECRETARIA MUNICIPAL DA SAÚDE;SOLICITA VIABILIZAR A REVISÃO E MANUTENÇÃO DA REDE ELÉTRICA DO PRONTO SOCORRO MUNICIPAL DR JOSÉ SYL;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1747;2003;;SECR MUN DA SAÚDE;SOLICITA PROVIDENCIAR GRADES DE PROTEÇÃO NA CABINE PRIMÁRIA DO PRONTO SOCORRO MUNICIPAL DR JOSÉ DE;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1748;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE NOVO APARELHO DE RAIO-X PARAO PRONTO SOCORRO MUNICIPAL DR JOSÉ SYLVIO DE CAMAR;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1749;2003;;SECR MUN DA SAÚDE;SOLICITA A LIBERAÇÃO DE VERBAS PARA A CONSTRUÇÃO DO TELHADO NO HOSPITAL MUNICIPAL DR ARTHUR RIBEIRO;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1750;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM APARELHO DE TOMOGRAFIACOMPUTADORIZADA PARA O HOSPITAL MUNICIPAL VEREAD;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1751;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM VENTILADOR PARA O HOSPITAL MUNICIPAL VEREADOR JOSÉ STORÓPOLI;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1752;2003;;SECR MUN DA SAÚDE;"SOLICITA AUISIÇÃO DE UM BISTURI ELÉTRICO PARA O HOSPITAL MUNICIPAL ""VEREADOR STORÓPOLI";;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1753;2003;;SECR MUN DA SAÚDE;"SOLICITA AQUISIÇÃO DE UM MONITOR PARA O HOSPITALMUNICIPAL ""VEREADOR JOSÉ STORÓPOLI"".";;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1754;2003;;SECR MUN DA SAÚDE;"SOLICITA AQUISIÇÃO DE UM APARELHO DE MAMOGRAFIA PARA O HOSPITAL MUNICIPAL ""VEREADOR JOSÉ STORÓPOLI"".";;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1755;2003;;SECR MUN DA SAÚDE;SOLICITA A CONTRATAÇÃO DE MÉDICOS ESPECILISTAS PARA O HOSPITAL MUNICIPAL VEREADOR JOSÉ STORÓPOLI.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1756;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM APARELHO DE TOMOGRAFIACOMPUTADORIZADA PARA O HOSPITAL MUNICIPAL INFANTIL;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1757;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UMA NOVA CADEIRA OFTALMOLÓGICA PARA O HOSPITAL INFANTIL MUNICIPAL MENINO JESUS;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1758;2003;;SECR MUNICIPAL DA SAÚDE;SOLICITA AQUISIÇÃO DE UM MONITOR CARDÍACO PARA OHOSPITAL INFANTIL MUNICIPAL MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1759;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM APARELHO DE TOMOGRAFIA PARA O HOSPITAL INFANTIL MUNICIPAL MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1760;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM RESPIRADOR PARA O HOSPITAL INFANTIL MUN MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1761;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE 15 OXIMETROS PARA O HOSPITALMUNICIPAL INFANTIL MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1762;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UM ECOCARDIOGRAFO PARA O HOSPITAL MUNICIPAL INFANTIL MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1763;2003;;SECR MUN DA SAÚDE;SOLICITA AQUISIÇÃO DE UMA COLUNA OFTALMOLÓGICA PARA O HOSPITAL MUNICIPAL INFANTIL MENINO JESUS.;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1764;2003;;SECR MUN DA SAÚDE;SOLICITA A AQUISIÇÃO DE UM APARELHO DE OTOEMISSÕES ACÚSTICAS PARA O HOSPITAL MUNICIPAL INFANTIL;;;;GILBERTO TANOS NATALINI;PARTIDO VERDE
IND;;1765;2003;;PMSP;REPOSIÇÃO DE LÂMPADAS.;RUA PRINCIPAL, RUA SANTO AMARO, RUA GETULIO VARGASRUA N S APARECIDA;;PQ NOVO MUNDO;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1766;2003;;PMSP;REPOSIÇÃO DE LÂMPADAS.;PÇA ENG HUGO BRANDI;;PQ NOVO MUNDO;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1767;2003;;PMSP;SINALIZAÇÃO E FAIXA DE PEDESTRES.;AV SERAFIM POLI;;PQ VILA MARIA;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1768;2003;;PMSP;PODA DE ÁRVORE;RUA ANTONIO DE MACEDO, 636;;PQ SÃO JORGE;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1769;2003;;PMSP;RECAPEAMENTO ASFÁLTICO;RUA PARANÁ;;PQ NOVO MUNDO;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
IND;;1770;2003;;PMSP;ILUMINAÇÃO PÚBLICA.;AV ERNESTO AUGUSTO LOPES;;PQ NOVO MUNDO;MANOEL DA CRUZ CARLOS VIEIRA;PART. DE REEDIFICACAO DA ORDEM NACIONAL
